,Positive,Negative,Predicted Positive,Predicted Negative
106,True,False,False,True
107,True,False,False,True
108,False,True,False,True
109,True,False,False,True
110,True,False,True,False
111,True,False,True,False
112,True,False,False,True
113,True,False,False,True
114,True,False,True,False
115,True,False,False,True
116,True,False,False,True
117,False,True,True,False
118,False,True,True,False
119,False,True,False,True
120,True,False,True,False
121,True,False,False,True
122,False,True,False,True
123,True,False,False,True
124,True,False,False,True
125,True,False,True,False
126,True,False,True,False
127,False,True,True,False
128,True,False,True,False
129,True,False,True,False
130,False,True,False,True
131,True,False,False,True
132,False,True,False,True
133,True,False,False,True
134,True,False,True,False
135,True,False,False,True
136,True,False,True,False
137,False,True,False,True
138,True,False,True,False
139,False,True,False,True
140,True,False,False,True
141,False,True,True,False
142,False,True,False,True
143,False,True,True,False
144,True,False,False,True
145,True,False,True,False
146,True,False,True,False
147,False,True,True,False
148,True,False,False,True
149,False,True,False,True
150,True,False,True,False
151,False,True,False,True
152,True,False,False,True
153,True,False,True,False
154,True,False,False,True
155,True,False,True,False
156,True,False,True,False
157,True,False,False,True
158,True,False,True,False
159,True,False,False,True
160,True,False,True,False
161,True,False,False,True
162,False,True,False,True
163,False,True,False,True
164,True,False,False,True
165,True,False,True,False
166,True,False,True,False
167,True,False,False,True
168,False,True,False,True
169,True,False,False,True
170,False,True,False,True
171,False,True,False,True
172,True,False,False,True
173,False,True,False,True
174,True,False,False,True
175,True,False,True,False
176,True,False,False,True
177,True,False,False,True
178,True,False,False,True
179,False,True,True,False
180,True,False,False,True
181,False,True,True,False
182,False,True,True,False
183,False,True,True,False
184,True,False,True,False
185,False,True,True,False
186,True,False,False,True
187,False,True,True,False
188,True,False,True,False
189,True,False,True,False
190,True,False,True,False
191,True,False,True,False
192,False,True,False,True
193,False,True,False,True
194,False,True,False,True
195,True,False,True,False
196,True,False,True,False
197,False,True,True,False
198,True,False,False,True
199,True,False,False,True
200,True,False,False,True
201,False,True,False,True
202,True,False,False,True
203,True,False,True,False
204,True,False,False,True
205,True,False,False,True
206,False,True,True,False
207,True,False,True,False
208,False,True,True,False
209,False,True,True,False
210,False,True,False,True
211,True,False,True,False
212,True,False,False,True
213,True,False,True,False
214,True,False,True,False
215,True,False,False,True
216,False,True,True,False
217,False,True,True,False
218,False,True,True,False
219,False,True,True,False
220,True,False,False,True
221,True,False,True,False
222,True,False,True,False
223,True,False,False,True
224,True,False,True,False
225,False,True,False,True
226,False,True,False,True
227,True,False,True,False
228,True,False,True,False
229,False,True,True,False
230,True,False,True,False
231,True,False,False,True
232,True,False,False,True
233,True,False,True,False
234,True,False,False,True
235,True,False,True,False
236,True,False,True,False
237,False,True,True,False
238,True,False,False,True
239,True,False,True,False
240,True,False,False,True
241,True,False,False,True
242,True,False,False,True
243,False,True,True,False
244,False,True,True,False
245,True,False,True,False
246,False,True,False,True
247,True,False,False,True
248,True,False,True,False
249,True,False,True,False
250,False,True,False,True
251,False,True,False,True
252,False,True,True,False
253,True,False,False,True
254,True,False,True,False
255,True,False,False,True
256,True,False,False,True
257,True,False,True,False
258,True,False,False,True
259,True,False,True,False
260,True,False,False,True
261,True,False,False,True
262,False,True,True,False
263,True,False,True,False
264,True,False,True,False
265,True,False,True,False
266,True,False,True,False
267,True,False,False,True
268,False,True,False,True
269,True,False,False,True
270,False,True,True,False
271,False,True,True,False
272,False,True,False,True
273,True,False,False,True
274,False,True,True,False
275,True,False,False,True
276,True,False,False,True
277,True,False,False,True
278,True,False,False,True
279,False,True,False,True
280,True,False,False,True
281,True,False,True,False
282,True,False,True,False
283,False,True,False,True
284,False,True,False,True
285,True,False,False,True
286,True,False,True,False
287,True,False,False,True
288,True,False,True,False
289,True,False,False,True
290,False,True,True,False
291,True,False,True,False
292,True,False,False,True
293,False,True,False,True
294,False,True,True,False
295,True,False,False,True
296,True,False,False,True
297,True,False,False,True
298,True,False,True,False
299,True,False,True,False
300,False,True,True,False
301,True,False,False,True
302,True,False,True,False
303,True,False,False,True
304,True,False,True,False
305,True,False,True,False
306,True,False,False,True
307,True,False,False,True
308,True,False,True,False
309,True,False,False,True
310,False,True,True,False
311,True,False,True,False
312,False,True,True,False
313,True,False,False,True
314,True,False,True,False
315,True,False,False,True
316,True,False,True,False
317,True,False,False,True
318,False,True,False,True
319,False,True,False,True
320,True,False,False,True
321,False,True,False,True
322,True,False,True,False
323,True,False,True,False
324,True,False,True,False
325,True,False,False,True
326,True,False,False,True
327,False,True,True,False
328,True,False,True,False
329,True,False,False,True
330,True,False,True,False
331,True,False,True,False
332,True,False,False,True
333,True,False,True,False
334,True,False,True,False
335,True,False,False,True
336,False,True,False,True
337,True,False,True,False
338,True,False,False,True
339,True,False,True,False
340,True,False,True,False
341,False,True,False,True
342,True,False,True,False
343,True,False,True,False
344,True,False,True,False
345,False,True,True,False
346,True,False,True,False
347,True,False,False,True
348,False,True,True,False
349,True,False,False,True
350,False,True,False,True
351,True,False,False,True
352,True,False,False,True
353,False,True,False,True
354,True,False,False,True
355,True,False,True,False
356,True,False,False,True
357,True,False,True,False
358,True,False,False,True
359,True,False,True,False
360,False,True,False,True
361,True,False,False,True
362,True,False,False,True
363,True,False,True,False
364,True,False,True,False
365,False,True,True,False
366,True,False,False,True
367,True,False,True,False
368,True,False,False,True
369,True,False,True,False
370,True,False,True,False
371,True,False,False,True
372,True,False,True,False
373,False,True,False,True
374,True,False,True,False
375,True,False,False,True
376,True,False,True,False
377,False,True,True,False
378,True,False,False,True
379,True,False,True,False
380,True,False,False,True
381,False,True,True,False
382,True,False,False,True
383,False,True,True,False
384,True,False,True,False
385,True,False,True,False
386,False,True,False,True
387,True,False,False,True
388,True,False,False,True
389,True,False,False,True
390,True,False,False,True
391,True,False,True,False
392,True,False,True,False
393,False,True,False,True
394,False,True,True,False
395,True,False,True,False
396,True,False,True,False
397,False,True,True,False
398,True,False,True,False
399,False,True,False,True
400,True,False,False,True
401,True,False,True,False
402,False,True,True,False
403,False,True,False,True
404,True,False,True,False
405,True,False,True,False
406,False,True,True,False
407,True,False,True,False
408,True,False,True,False
409,True,False,True,False
410,True,False,True,False
411,True,False,False,True
412,False,True,True,False
413,True,False,True,False
414,True,False,False,True
415,False,True,False,True
416,True,False,False,True
417,True,False,False,True
418,True,False,True,False
419,False,True,False,True
420,True,False,False,True
421,True,False,False,True
422,True,False,True,False
423,True,False,False,True
424,True,False,False,True
425,True,False,False,True
426,True,False,False,True
427,True,False,True,False
428,True,False,True,False
429,False,True,False,True
430,True,False,True,False
431,False,True,False,True
432,True,False,False,True
433,False,True,False,True
434,True,False,False,True
435,True,False,False,True
436,True,False,True,False
437,True,False,True,False
438,True,False,True,False
439,True,False,False,True
440,False,True,True,False
441,False,True,True,False
442,True,False,False,True
443,False,True,False,True
444,True,False,False,True
445,True,False,False,True
446,True,False,False,True
447,True,False,True,False
448,False,True,True,False
449,False,True,True,False
450,True,False,False,True
451,True,False,False,True
452,False,True,False,True
453,True,False,False,True
454,True,False,False,True
455,True,False,False,True
456,False,True,False,True
457,True,False,True,False
458,True,False,True,False
459,False,True,False,True
460,True,False,False,True
461,True,False,False,True
462,True,False,False,True
463,True,False,True,False
464,False,True,False,True
465,True,False,False,True
466,True,False,False,True
467,True,False,True,False
468,True,False,False,True
469,True,False,False,True
470,True,False,False,True
471,True,False,False,True
472,True,False,True,False
473,True,False,False,True
474,False,True,True,False
475,True,False,True,False
476,True,False,False,True
477,True,False,False,True
478,True,False,True,False
479,True,False,False,True
480,True,False,True,False
481,True,False,True,False
482,True,False,False,True
483,False,True,True,False
484,True,False,True,False
485,True,False,True,False
486,True,False,True,False
487,True,False,False,True
488,False,True,False,True
489,False,True,True,False
490,True,False,True,False
491,True,False,True,False
492,True,False,False,True
493,False,True,True,False
494,True,False,True,False
495,False,True,False,True
496,True,False,False,True
497,False,True,False,True
498,True,False,False,True
499,True,False,True,False
500,True,False,False,True
501,True,False,True,False
502,True,False,False,True
503,True,False,True,False
504,False,True,True,False
505,True,False,False,True
506,True,False,False,True
507,False,True,True,False
508,True,False,True,False
509,True,False,False,True
510,False,True,True,False
511,True,False,True,False
512,False,True,False,True
513,True,False,False,True
514,True,False,True,False
515,True,False,True,False
516,True,False,False,True
517,True,False,True,False
518,False,True,False,True
519,True,False,True,False
520,True,False,True,False
521,True,False,False,True
522,True,False,False,True
523,True,False,True,False
524,True,False,True,False
525,True,False,False,True
526,True,False,False,True
527,True,False,False,True
528,True,False,True,False
529,True,False,False,True
530,False,True,False,True
531,False,True,True,False
532,True,False,False,True
533,True,False,True,False
534,True,False,True,False
535,True,False,True,False
536,False,True,False,True
537,True,False,False,True
538,True,False,False,True
539,True,False,True,False
540,True,False,True,False
541,True,False,True,False
542,True,False,True,False
543,True,False,True,False
544,False,True,False,True
545,True,False,False,True
546,False,True,True,False
547,True,False,False,True
548,True,False,False,True
549,True,False,True,False
550,False,True,False,True
551,False,True,False,True
552,False,True,False,True
553,True,False,False,True
554,True,False,False,True
555,True,False,False,True
556,True,False,False,True
557,True,False,True,False
558,True,False,False,True
559,True,False,False,True
560,False,True,False,True
561,True,False,False,True
562,True,False,True,False
563,False,True,False,True
564,False,True,True,False
565,True,False,True,False
566,True,False,True,False
567,False,True,True,False
568,False,True,False,True
569,True,False,False,True
570,False,True,False,True
571,True,False,False,True
572,True,False,True,False
573,False,True,False,True
574,True,False,True,False
575,True,False,True,False
576,False,True,True,False
577,True,False,True,False
578,True,False,True,False
579,True,False,False,True
580,True,False,True,False
581,True,False,False,True
582,False,True,True,False
583,False,True,True,False
584,True,False,False,True
585,True,False,False,True
586,True,False,False,True
587,False,True,True,False
588,True,False,True,False
589,True,False,True,False
590,False,True,True,False
591,True,False,True,False
592,False,True,False,True
593,False,True,False,True
594,True,False,True,False
595,True,False,True,False
596,False,True,True,False
597,False,True,False,True
598,False,True,True,False
599,False,True,False,True
600,True,False,True,False
601,True,False,False,True
602,True,False,True,False
603,False,True,False,True
604,True,False,False,True
605,True,False,False,True
606,False,True,False,True
607,True,False,False,True
608,False,True,True,False
609,False,True,True,False
610,True,False,True,False
611,False,True,True,False
612,True,False,False,True
613,True,False,False,True
614,True,False,True,False
615,True,False,False,True
616,True,False,False,True
617,False,True,True,False
618,True,False,True,False
619,True,False,True,False
620,True,False,True,False
621,False,True,True,False
622,False,True,True,False
623,True,False,False,True
624,True,False,False,True
625,True,False,False,True
626,True,False,False,True
627,False,True,False,True
628,True,False,True,False
629,True,False,False,True
630,True,False,True,False
631,True,False,False,True
632,True,False,False,True
633,True,False,True,False
634,True,False,True,False
635,True,False,False,True
636,False,True,True,False
637,True,False,True,False
638,True,False,False,True
639,True,False,True,False
640,False,True,False,True
641,False,True,False,True
642,True,False,False,True
643,True,False,False,True
644,False,True,True,False
645,True,False,False,True
646,True,False,False,True
647,False,True,True,False
648,False,True,True,False
649,True,False,False,True
650,True,False,False,True
651,True,False,False,True
652,True,False,True,False
653,False,True,False,True
654,True,False,True,False
655,True,False,True,False
656,True,False,False,True
657,False,True,True,False
658,False,True,True,False
659,True,False,False,True
660,True,False,False,True
661,False,True,False,True
662,True,False,True,False
663,True,False,False,True
664,True,False,True,False
665,True,False,False,True
666,True,False,True,False
667,True,False,True,False
668,True,False,True,False
669,True,False,True,False
670,False,True,False,True
671,True,False,True,False
672,True,False,False,True
673,False,True,False,True
674,False,True,False,True
675,True,False,True,False
676,True,False,True,False
677,True,False,False,True
678,True,False,True,False
679,False,True,False,True
680,True,False,True,False
681,True,False,False,True
682,True,False,True,False
683,True,False,True,False
684,False,True,True,False
685,True,False,False,True
686,True,False,False,True
687,False,True,False,True
688,True,False,False,True
689,True,False,False,True
690,True,False,True,False
691,False,True,True,False
692,True,False,False,True
693,True,False,True,False
694,True,False,True,False
695,True,False,True,False
696,False,True,True,False
697,False,True,True,False
698,False,True,True,False
699,False,True,False,True
700,True,False,False,True
701,True,False,True,False
702,False,True,False,True
703,True,False,True,False
704,True,False,False,True
705,False,True,True,False
706,True,False,True,False
707,True,False,True,False
708,True,False,False,True
709,True,False,False,True
710,False,True,False,True
711,False,True,False,True
712,True,False,False,True
713,True,False,False,True
714,False,True,False,True
715,True,False,False,True
716,False,True,False,True
717,False,True,True,False
718,True,False,True,False
719,True,False,True,False
720,True,False,True,False
721,True,False,False,True
722,False,True,True,False
723,False,True,True,False
724,True,False,True,False
725,True,False,False,True
726,False,True,False,True
727,True,False,False,True
728,True,False,True,False
729,True,False,True,False
730,False,True,False,True
731,True,False,True,False
732,False,True,False,True
733,True,False,True,False
734,True,False,True,False
735,False,True,True,False
736,True,False,True,False
737,True,False,True,False
738,True,False,False,True
739,True,False,False,True
740,True,False,False,True
741,True,False,False,True
742,False,True,True,False
743,False,True,True,False
744,True,False,True,False
745,True,False,False,True
746,True,False,True,False
747,False,True,False,True
748,True,False,True,False
749,True,False,True,False
750,False,True,False,True
751,True,False,True,False
752,True,False,True,False
753,True,False,False,True
754,True,False,True,False
755,True,False,False,True
756,True,False,False,True
757,False,True,False,True
758,True,False,True,False
759,False,True,True,False
760,True,False,True,False
761,True,False,True,False
762,True,False,False,True
763,True,False,True,False
764,True,False,True,False
765,False,True,False,True
766,False,True,True,False
767,True,False,False,True
768,True,False,True,False
769,True,False,True,False
770,True,False,True,False
771,True,False,True,False
772,True,False,True,False
773,False,True,False,True
774,False,True,False,True
775,True,False,False,True
776,True,False,False,True
777,True,False,True,False
778,True,False,True,False
779,True,False,True,False
780,True,False,False,True
781,True,False,False,True
782,True,False,False,True
783,True,False,False,True
784,True,False,False,True
785,True,False,False,True
786,True,False,True,False
787,True,False,True,False
788,True,False,False,True
789,True,False,False,True
790,True,False,False,True
791,False,True,False,True
792,False,True,True,False
793,True,False,True,False
794,True,False,True,False
795,True,False,False,True
796,True,False,True,False
797,True,False,True,False
798,False,True,False,True
799,True,False,True,False
800,True,False,False,True
801,False,True,True,False
802,True,False,False,True
803,True,False,True,False
804,False,True,False,True
805,False,True,False,True
806,True,False,False,True
807,True,False,False,True
808,True,False,True,False
809,True,False,True,False
810,True,False,False,True
811,False,True,True,False
812,False,True,False,True
813,False,True,False,True
814,True,False,False,True
815,True,False,True,False
816,True,False,True,False
817,True,False,False,True
818,False,True,True,False
819,True,False,True,False
820,True,False,True,False
821,True,False,True,False
822,True,False,False,True
823,True,False,True,False
824,True,False,False,True
825,True,False,True,False
826,True,False,False,True
827,True,False,False,True
828,True,False,False,True
829,False,True,False,True
830,True,False,False,True
831,True,False,False,True
832,False,True,False,True
833,True,False,True,False
834,True,False,False,True
835,False,True,True,False
836,True,False,False,True
837,True,False,False,True
838,True,False,False,True
839,False,True,True,False
840,True,False,True,False
841,True,False,True,False
842,False,True,True,False
843,False,True,False,True
844,True,False,False,True
845,True,False,False,True
846,True,False,False,True
847,True,False,True,False
848,True,False,False,True
849,True,False,False,True
850,True,False,False,True
851,False,True,True,False
852,True,False,True,False
853,True,False,True,False
854,True,False,False,True
855,True,False,False,True
856,True,False,False,True
857,True,False,True,False
858,True,False,False,True
859,True,False,True,False
860,False,True,True,False
861,True,False,True,False
862,True,False,True,False
863,True,False,False,True
864,False,True,False,True
865,False,True,True,False
866,True,False,False,True
867,False,True,True,False
868,True,False,False,True
869,True,False,True,False
870,False,True,False,True
871,True,False,True,False
872,True,False,False,True
873,False,True,True,False
874,False,True,True,False
875,True,False,True,False
876,True,False,False,True
877,True,False,False,True
878,False,True,False,True
879,True,False,False,True
880,False,True,False,True
881,True,False,False,True
882,True,False,True,False
883,True,False,False,True
884,False,True,False,True
885,True,False,False,True
886,True,False,False,True
887,True,False,False,True
888,True,False,False,True
889,False,True,True,False
890,True,False,True,False
891,False,True,False,True
892,True,False,False,True
893,True,False,False,True
894,True,False,False,True
895,True,False,False,True
896,True,False,True,False
897,True,False,True,False
898,True,False,True,False
899,True,False,False,True
900,True,False,True,False
901,True,False,False,True
902,True,False,False,True
903,True,False,False,True
904,False,True,True,False
905,True,False,False,True
906,False,True,True,False
907,True,False,True,False
908,True,False,False,True
909,True,False,True,False
910,True,False,False,True
911,True,False,False,True
912,True,False,True,False
913,True,False,False,True
914,True,False,True,False
915,False,True,False,True
916,True,False,False,True
917,True,False,False,True
918,True,False,False,True
919,True,False,False,True
920,True,False,False,True
921,True,False,False,True
922,False,True,False,True
923,True,False,True,False
924,False,True,True,False
925,True,False,True,False
926,True,False,True,False
927,True,False,True,False
928,False,True,True,False
929,True,False,True,False
930,True,False,False,True
931,True,False,True,False
932,False,True,True,False
933,True,False,True,False
934,True,False,False,True
935,False,True,False,True
936,True,False,False,True
937,True,False,True,False
938,False,True,False,True
939,False,True,True,False
940,True,False,False,True
941,False,True,True,False
942,True,False,True,False
943,True,False,True,False
944,True,False,True,False
945,True,False,False,True
946,False,True,False,True
947,True,False,False,True
948,True,False,True,False
949,True,False,True,False
950,True,False,True,False
951,True,False,False,True
952,True,False,False,True
953,True,False,False,True
954,True,False,True,False
955,True,False,False,True
956,True,False,False,True
957,True,False,True,False
958,True,False,False,True
959,True,False,True,False
960,True,False,False,True
961,False,True,False,True
962,False,True,True,False
963,False,True,True,False
964,True,False,True,False
965,True,False,False,True
966,True,False,True,False
967,True,False,True,False
968,True,False,False,True
969,True,False,False,True
970,False,True,True,False
971,False,True,True,False
972,True,False,True,False
973,False,True,True,False
974,True,False,True,False
975,True,False,True,False
976,True,False,True,False
977,True,False,False,True
978,False,True,False,True
979,True,False,True,False
980,True,False,True,False
981,False,True,True,False
982,True,False,True,False
983,False,True,False,True
984,False,True,True,False
985,True,False,False,True
986,True,False,False,True
987,True,False,False,True
988,False,True,False,True
989,True,False,True,False
990,True,False,True,False
991,True,False,True,False
992,True,False,True,False
993,True,False,False,True
994,False,True,False,True
995,True,False,False,True
996,False,True,True,False
997,True,False,True,False
998,True,False,True,False
999,True,False,False,True
1000,True,False,True,False
1001,True,False,True,False
1002,True,False,True,False
1003,True,False,False,True
1004,True,False,True,False
1005,True,False,True,False
1006,True,False,True,False
1007,False,True,False,True
1008,True,False,True,False
1009,False,True,False,True
1010,True,False,False,True
1011,True,False,True,False
1012,True,False,True,False
1013,False,True,True,False
1014,True,False,False,True
1015,True,False,True,False
1016,False,True,True,False
1017,False,True,False,True
1018,True,False,True,False
1019,True,False,False,True
1020,True,False,True,False
1021,True,False,False,True
1022,False,True,True,False
1023,False,True,False,True
1024,True,False,False,True
1025,False,True,True,False
1026,True,False,True,False
1027,True,False,True,False
1028,True,False,False,True
1029,True,False,False,True
1030,False,True,False,True
1031,True,False,False,True
1032,False,True,True,False
1033,True,False,False,True
1034,True,False,False,True
1035,False,True,True,False
1036,True,False,True,False
1037,True,False,False,True
1038,True,False,False,True
1039,True,False,False,True
1040,False,True,True,False
1041,False,True,False,True
1042,True,False,False,True
1043,True,False,False,True
1044,False,True,True,False
1045,True,False,False,True
1046,False,True,False,True
1047,True,False,True,False
1048,True,False,True,False
1049,True,False,True,False
1050,True,False,True,False
1051,False,True,True,False
1052,False,True,True,False
1053,True,False,False,True
1054,True,False,False,True
1055,True,False,False,True
1056,False,True,True,False
1057,True,False,True,False
1058,True,False,False,True
1059,False,True,True,False
1060,True,False,False,True
1061,True,False,True,False
1062,True,False,True,False
1063,False,True,False,True
1064,True,False,False,True
1065,True,False,False,True
1066,True,False,True,False
1067,True,False,True,False
1068,True,False,False,True
1069,True,False,True,False
1070,True,False,False,True
1071,False,True,False,True
1072,False,True,False,True
1073,False,True,True,False
1074,True,False,False,True
1075,True,False,True,False
1076,True,False,True,False
1077,True,False,True,False
1078,True,False,True,False
1079,True,False,True,False
1080,True,False,True,False
1081,True,False,False,True
1082,True,False,True,False
1083,True,False,True,False
1084,True,False,False,True
1085,False,True,False,True
1086,True,False,True,False
1087,True,False,True,False
1088,True,False,True,False
1089,True,False,True,False
1090,True,False,False,True
1091,True,False,False,True
1092,True,False,False,True
1093,False,True,True,False
1094,True,False,False,True
1095,True,False,False,True
1096,True,False,True,False
1097,True,False,False,True
1098,True,False,True,False
1099,False,True,True,False
1100,False,True,False,True
1101,True,False,False,True
1102,True,False,False,True
1103,False,True,False,True
1104,True,False,True,False
1105,True,False,False,True
1106,True,False,False,True
1107,True,False,False,True
1108,False,True,False,True
1109,True,False,True,False
1110,True,False,False,True
1111,True,False,False,True
1112,True,False,False,True
1113,True,False,False,True
1114,False,True,True,False
1115,True,False,False,True
1116,True,False,False,True
1117,True,False,True,False
1118,False,True,False,True
1119,True,False,False,True
1120,True,False,False,True
1121,True,False,False,True
1122,True,False,False,True
1123,True,False,False,True
1124,False,True,False,True
1125,True,False,False,True
1126,False,True,True,False
1127,True,False,False,True
1128,True,False,False,True
1129,False,True,False,True
1130,True,False,False,True
1131,True,False,False,True
1132,True,False,True,False
1133,False,True,True,False
1134,False,True,False,True
1135,True,False,False,True
1136,False,True,False,True
1137,True,False,False,True
1138,True,False,False,True
1139,True,False,False,True
1140,True,False,True,False
1141,False,True,False,True
1142,False,True,False,True
1143,True,False,False,True
1144,True,False,True,False
1145,True,False,True,False
1146,True,False,False,True
1147,True,False,False,True
1148,True,False,False,True
1149,True,False,True,False
1150,False,True,False,True
1151,True,False,True,False
1152,True,False,True,False
1153,True,False,True,False
1154,False,True,True,False
1155,True,False,False,True
1156,True,False,False,True
1157,False,True,True,False
1158,True,False,True,False
1159,True,False,False,True
1160,False,True,False,True
1161,False,True,False,True
1162,True,False,False,True
1163,False,True,False,True
1164,True,False,False,True
1165,True,False,True,False
1166,True,False,False,True
1167,False,True,False,True
1168,True,False,True,False
1169,True,False,True,False
1170,True,False,True,False
1171,True,False,True,False
1172,True,False,True,False
1173,True,False,True,False
1174,True,False,False,True
1175,True,False,True,False
1176,True,False,True,False
1177,False,True,True,False
1178,True,False,False,True
1179,False,True,True,False
1180,True,False,True,False
1181,False,True,False,True
1182,True,False,False,True
1183,True,False,False,True
1184,True,False,True,False
1185,False,True,False,True
1186,True,False,True,False
1187,True,False,True,False
1188,False,True,True,False
1189,True,False,True,False
1190,True,False,True,False
1191,True,False,True,False
1192,True,False,False,True
1193,False,True,True,False
1194,True,False,True,False
1195,False,True,True,False
1196,True,False,False,True
1197,True,False,False,True
1198,True,False,False,True
1199,True,False,True,False
1200,True,False,False,True
1201,True,False,False,True
1202,True,False,True,False
1203,True,False,False,True
1204,False,True,False,True
1205,True,False,False,True
1206,False,True,True,False
1207,False,True,True,False
1208,False,True,True,False
1209,True,False,True,False
1210,False,True,False,True
1211,True,False,False,True
1212,True,False,False,True
1213,True,False,False,True
1214,True,False,True,False
1215,True,False,True,False
1216,True,False,False,True
1217,True,False,True,False
1218,False,True,True,False
1219,False,True,True,False
1220,False,True,True,False
1221,False,True,True,False
1222,True,False,True,False
1223,True,False,False,True
1224,True,False,False,True
1225,True,False,False,True
1226,False,True,False,True
1227,True,False,True,False
1228,False,True,False,True
1229,True,False,False,True
1230,False,True,True,False
1231,True,False,False,True
1232,True,False,True,False
1233,False,True,True,False
1234,True,False,False,True
1235,True,False,True,False
1236,True,False,True,False
1237,False,True,False,True
1238,False,True,True,False
1239,True,False,True,False
1240,True,False,True,False
1241,False,True,True,False
1242,True,False,True,False
1243,True,False,True,False
1244,False,True,True,False
1245,True,False,True,False
1246,True,False,False,True
1247,True,False,False,True
1248,False,True,False,True
1249,True,False,False,True
1250,True,False,False,True
1251,False,True,True,False
1252,True,False,True,False
1253,True,False,True,False
1254,True,False,False,True
1255,True,False,True,False
1256,False,True,False,True
1257,False,True,True,False
1258,True,False,True,False
1259,True,False,False,True
1260,True,False,False,True
1261,False,True,False,True
1262,True,False,True,False
1263,True,False,False,True
1264,True,False,False,True
1265,True,False,True,False
1266,True,False,True,False
1267,True,False,True,False
1268,True,False,True,False
1269,True,False,True,False
1270,True,False,True,False
1271,True,False,True,False
1272,False,True,True,False
1273,True,False,True,False
1274,True,False,True,False
1275,True,False,False,True
1276,True,False,False,True
1277,True,False,True,False
1278,False,True,False,True
1279,True,False,False,True
1280,True,False,True,False
1281,True,False,True,False
1282,True,False,True,False
1283,True,False,False,True
1284,True,False,False,True
1285,False,True,False,True
1286,True,False,False,True
1287,False,True,False,True
1288,True,False,False,True
1289,True,False,True,False
1290,False,True,False,True
1291,True,False,True,False
1292,False,True,False,True
1293,True,False,False,True
1294,True,False,False,True
1295,True,False,False,True
1296,True,False,False,True
1297,False,True,True,False
1298,True,False,True,False
1299,True,False,True,False
1300,True,False,False,True
1301,False,True,False,True
1302,False,True,True,False
1303,False,True,False,True
1304,False,True,False,True
1305,False,True,False,True
1306,True,False,True,False
1307,True,False,False,True
1308,True,False,False,True
1309,False,True,True,False
1310,True,False,True,False
1311,True,False,False,True
1312,False,True,False,True
1313,True,False,False,True
1314,True,False,True,False
1315,False,True,False,True
1316,False,True,False,True
1317,True,False,True,False
1318,False,True,True,False
1319,True,False,False,True
1320,True,False,False,True
1321,True,False,False,True
1322,False,True,False,True
1323,True,False,False,True
1324,False,True,False,True
1325,True,False,False,True
1326,False,True,False,True
1327,True,False,False,True
1328,False,True,True,False
1329,True,False,True,False
1330,False,True,True,False
1331,True,False,False,True
1332,True,False,True,False
1333,True,False,True,False
1334,True,False,True,False
1335,True,False,False,True
1336,True,False,True,False
1337,True,False,False,True
1338,True,False,True,False
1339,True,False,True,False
1340,True,False,True,False
1341,True,False,False,True
1342,False,True,True,False
1343,True,False,True,False
1344,False,True,False,True
1345,False,True,True,False
1346,True,False,True,False
1347,True,False,True,False
1348,False,True,True,False
1349,False,True,False,True
1350,True,False,False,True
1351,True,False,False,True
1352,True,False,False,True
1353,True,False,True,False
1354,True,False,False,True
1355,True,False,True,False
1356,True,False,True,False
1357,True,False,False,True
1358,False,True,False,True
